Temperature	40	60	80	100	120
2.000000E+1	9.459567E-9	2.985152E-8	1.019313E-7	3.745677E-7	1.328325E-6
2.010000E+1	9.449796E-9	2.986457E-8	1.018896E-7	3.752083E-7	1.329895E-6
2.020000E+1	9.536275E-9	2.984737E-8	1.024763E-7	3.759110E-7	1.331854E-6
2.030000E+1	9.299985E-9	3.005535E-8	1.028187E-7	3.768962E-7	1.334097E-6
2.040000E+1	9.599298E-9	2.998541E-8	1.031361E-7	3.776002E-7	1.336282E-6
2.050000E+1	9.503715E-9	3.008494E-8	1.033967E-7	3.786642E-7	1.338514E-6
2.060000E+1	9.620032E-9	3.018360E-8	1.036280E-7	3.795059E-7	1.340762E-6
2.070000E+1	9.649256E-9	3.032510E-8	1.039748E-7	3.803349E-7	1.342912E-6
2.080000E+1	9.595515E-9	3.039185E-8	1.043331E-7	3.811961E-7	1.344545E-6
2.090000E+1	9.553376E-9	3.043940E-8	1.045549E-7	3.819850E-7	1.345963E-6
2.100000E+1	9.529543E-9	3.077658E-8	1.047853E-7	3.829045E-7	1.347311E-6
2.110000E+1	9.572427E-9	3.073185E-8	1.051191E-7	3.837665E-7	1.348254E-6
2.120000E+1	9.555251E-9	3.077412E-8	1.056398E-7	3.847203E-7	1.349035E-6
2.130000E+1	9.719386E-9	3.092556E-8	1.057678E-7	3.855838E-7	1.349956E-6
2.140000E+1	9.773113E-9	3.089129E-8	1.060699E-7	3.864277E-7	1.350627E-6
2.150000E+1	9.826190E-9	3.111600E-8	1.064053E-7	3.870424E-7	1.351120E-6
2.160000E+1	9.733742E-9	3.117290E-8	1.067546E-7	3.879985E-7	1.351680E-6
2.170000E+1	9.681836E-9	3.115058E-8	1.070173E-7	3.889058E-7	1.352249E-6
2.180000E+1	9.616598E-9	3.125348E-8	1.071117E-7	3.896057E-7	1.352748E-6
2.190000E+1	9.807749E-9	3.138880E-8	1.074893E-7	3.904994E-7	1.353276E-6
2.200000E+1	1.005019E-8	3.150009E-8	1.079909E-7	3.914106E-7	1.353816E-6
2.210000E+1	1.025039E-8	3.156768E-8	1.083362E-7	3.922685E-7	1.354177E-6
2.220000E+1	1.105720E-8	3.187699E-8	1.086920E-7	3.930468E-7	1.354645E-6
2.230000E+1	1.270969E-8	3.177825E-8	1.089882E-7	3.939925E-7	1.355010E-6
2.240000E+1	1.474489E-8	3.205242E-8	1.094133E-7	3.947921E-7	1.355351E-6
2.250000E+1	1.786750E-8	3.248105E-8	1.097539E-7	3.956422E-7	1.355798E-6
2.260000E+1	2.182132E-8	3.331929E-8	1.100394E-7	3.964784E-7	1.356197E-6
2.270000E+1	2.693285E-8	3.478137E-8	1.103799E-7	3.974774E-7	1.356900E-6
2.280000E+1	3.235423E-8	3.660218E-8	1.109658E-7	3.983323E-7	1.357348E-6
2.290000E+1	3.819888E-8	3.976545E-8	1.114924E-7	3.992056E-7	1.357771E-6
2.300000E+1	4.425083E-8	4.387106E-8	1.121096E-7	4.001152E-7	1.358483E-6
2.310000E+1	5.101664E-8	4.978779E-8	1.129702E-7	4.010237E-7	1.359234E-6
2.320000E+1	5.780699E-8	5.686715E-8	1.141044E-7	4.018750E-7	1.360042E-6
2.330000E+1	6.466006E-8	6.559283E-8	1.156352E-7	4.029600E-7	1.360549E-6
2.340000E+1	7.111898E-8	7.581173E-8	1.176034E-7	4.038835E-7	1.361487E-6
2.350000E+1	7.862950E-8	8.736114E-8	1.205598E-7	4.049753E-7	1.362140E-6
2.360000E+1	8.577101E-8	1.000280E-7	1.247480E-7	4.060722E-7	1.362959E-6
2.370000E+1	9.319151E-8	1.136873E-7	1.301250E-7	4.073076E-7	1.363825E-6
2.380000E+1	1.011365E-7	1.281473E-7	1.377269E-7	4.088505E-7	1.364970E-6
2.390000E+1	1.089811E-7	1.441354E-7	1.479956E-7	4.104742E-7	1.366133E-6
2.400000E+1	1.174485E-7	1.600456E-7	1.607720E-7	4.124136E-7	1.367241E-6
2.410000E+1	1.254644E-7	1.759157E-7	1.772188E-7	4.146167E-7	1.368373E-6
2.420000E+1	1.341778E-7	1.941594E-7	1.984795E-7	4.170870E-7	1.369835E-6
2.430000E+1	1.431558E-7	2.120345E-7	2.235115E-7	4.202009E-7	1.371257E-6
2.440000E+1	1.519870E-7	2.298529E-7	2.533255E-7	4.243709E-7	1.372584E-6
2.450000E+1	1.610315E-7	2.495345E-7	2.871570E-7	4.295244E-7	1.374086E-6
2.460000E+1	1.705502E-7	2.697578E-7	3.276133E-7	4.363027E-7	1.376185E-6
2.470000E+1	1.803149E-7	2.912550E-7	3.715691E-7	4.448698E-7	1.378165E-6
2.480000E+1	1.895454E-7	3.125722E-7	4.198641E-7	4.562428E-7	1.380369E-6
2.490000E+1	2.008259E-7	3.352827E-7	4.722253E-7	4.711743E-7	1.382921E-6
2.500000E+1	2.115828E-7	3.585257E-7	5.296899E-7	4.914785E-7	1.385906E-6
2.510000E+1	2.227987E-7	3.826250E-7	5.885670E-7	5.173919E-7	1.389223E-6
2.520000E+1	2.348304E-7	4.062907E-7	6.521835E-7	5.509156E-7	1.393098E-6
2.530000E+1	2.450322E-7	4.328622E-7	7.189089E-7	5.943235E-7	1.397416E-6
2.540000E+1	2.582580E-7	4.609451E-7	7.913034E-7	6.513197E-7	1.403188E-6
2.550000E+1	2.693151E-7	4.877417E-7	8.652588E-7	7.215113E-7	1.409688E-6
2.560000E+1	2.820338E-7	5.143502E-7	9.417363E-7	8.095788E-7	1.417365E-6
2.570000E+1	2.952984E-7	5.445798E-7	1.023208E-6	9.211821E-7	1.426838E-6
2.580000E+1	3.085542E-7	5.759766E-7	1.107232E-6	1.047901E-6	1.438337E-6
2.590000E+1	3.216955E-7	6.072615E-7	1.193084E-6	1.203269E-6	1.452283E-6
2.600000E+1	3.369956E-7	6.406407E-7	1.286490E-6	1.386105E-6	1.469849E-6
2.610000E+1	3.518009E-7	6.734874E-7	1.384896E-6	1.606361E-6	1.492981E-6
2.620000E+1	3.664750E-7	7.086163E-7	1.482306E-6	1.849489E-6	1.521427E-6
2.630000E+1	3.812817E-7	7.446404E-7	1.587175E-6	2.123516E-6	1.557395E-6
2.640000E+1	3.975206E-7	7.821474E-7	1.694896E-6	2.427517E-6	1.603594E-6
2.650000E+1	4.135933E-7	8.208193E-7	1.812603E-6	2.774399E-6	1.665110E-6
2.660000E+1	4.297923E-7	8.609664E-7	1.930438E-6	3.140150E-6	1.741796E-6
2.670000E+1	4.467371E-7	9.029148E-7	2.051933E-6	3.537015E-6	1.840647E-6
2.680000E+1	4.667766E-7	9.447987E-7	2.183180E-6	3.972315E-6	1.972272E-6
2.690000E+1	4.841049E-7	9.873660E-7	2.317223E-6	4.428502E-6	2.136230E-6
2.700000E+1	5.015216E-7	1.034210E-6	2.455409E-6	4.907946E-6	2.344654E-6
2.710000E+1	5.213186E-7	1.079007E-6	2.598116E-6	5.414563E-6	2.608466E-6
2.720000E+1	5.424990E-7	1.129819E-6	2.754393E-6	5.964429E-6	2.952781E-6
2.730000E+1	5.619057E-7	1.177915E-6	2.906275E-6	6.525100E-6	3.369770E-6
2.740000E+1	5.833708E-7	1.228721E-6	3.071000E-6	7.114988E-6	3.886932E-6
2.750000E+1	6.060282E-7	1.280286E-6	3.238639E-6	7.734125E-6	4.517535E-6
2.760000E+1	6.273671E-7	1.337857E-6	3.416098E-6	8.397859E-6	5.307268E-6
2.770000E+1	6.503134E-7	1.394566E-6	3.595872E-6	9.072854E-6	6.221894E-6
2.780000E+1	6.735452E-7	1.455488E-6	3.784492E-6	9.772207E-6	7.306392E-6
